,SEZCENS,NCIRCO,ZONASTAT,SUPERF,AREA_CENS,CODASC,P_TOT,MALE_TOT,FEM_TOT,age 0-9,age 10-24,age 25-39,age 40-64,age >65,male 0-9,male 10-24,male 25-39,male 40-64,male >65,P47,P48,P49,P50,P51,P52,P61,P62,P128,P130,P131,P135,P137,P138,ST1,ST3,ST4,ST5,ST9,ST10,ST11,ST12,ST13,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,INCOMEinco,home,work,eating,entertainment,recreation,shopping,travel,admin_chores,religious,health,police,education
2056,3813,5,44,19472.29,142.0,5.0,1030.0,496.0,534.0,139.0,157.0,225.0,417.0,135.0,68.0,85.0,98.0,180.0,65.0,66.0,270.0,351.0,161.0,86.0,15.0,406.0,69.0,343.0,83.0,60.0,64.0,507.0,77.0,250.0,110.0,114.0,26.0,93.0,108.0,37.0,12.0,0.0,424.0,1025.0,124.0,132.0,78.0,59.0,22.0,9.0,57.0,5152.57,0.09000000000000001,0.1,0.3471428571428572,0.0,0.0,0.11571428571428573,0.11571428571428573,0.0,0.0,0.23142857142857146,0.0,0.0
2057,3817,5,46,11947.18,134.0,5.0,343.0,162.0,181.0,18.0,39.0,66.0,148.0,96.0,9.0,18.0,34.0,60.0,41.0,19.0,89.0,105.0,91.0,27.0,2.0,138.0,14.0,154.0,25.0,17.0,18.0,127.0,33.0,22.0,10.0,11.0,1.0,20.0,0.0,2.0,0.0,0.0,174.0,343.0,72.0,49.0,42.0,9.0,1.0,1.0,6.0,4073.97,0.09,0.5049999999999999,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2058,3818,5,49,239443.72,48.0,5.0,362.0,173.0,189.0,37.0,31.0,79.0,153.0,84.0,21.0,10.0,39.0,68.0,35.0,23.0,90.0,135.0,64.0,30.0,2.0,144.0,12.0,152.0,27.0,16.0,20.0,150.0,43.0,27.0,11.0,13.0,3.0,9.0,12.0,0.0,6.0,0.0,170.0,362.0,55.0,64.0,29.0,19.0,2.0,1.0,6.0,5833.77,0.10687500000000001,0.184375,0.0675,0.016875,0.0,0.50625,0.050624999999999996,0.0,0.0,0.0675,0.0,0.0
2059,3827,5,66,215300.11,130.0,5.0,1009.0,488.0,521.0,162.0,131.0,312.0,337.0,93.0,72.0,64.0,154.0,160.0,38.0,77.0,307.0,306.0,122.0,71.0,4.0,499.0,27.0,260.0,58.0,48.0,40.0,481.0,158.0,71.0,29.0,39.0,3.0,49.0,18.0,3.0,1.0,0.0,402.0,1009.0,101.0,103.0,105.0,79.0,13.0,1.0,6.0,5026.62,0.1285714285714286,0.15785714285714286,0.19285714285714287,0.019285714285714288,0.019285714285714288,0.36642857142857144,0.07714285714285715,0.0,0.0,0.038571428571428576,0.0,0.0
2060,3830,2,59,15965.51,99.0,2.0,367.0,172.0,195.0,21.0,57.0,55.0,163.0,97.0,6.0,31.0,26.0,63.0,46.0,51.0,148.0,96.0,43.0,17.0,2.0,157.0,7.0,167.0,27.0,32.0,14.0,165.0,28.0,15.0,4.0,11.0,0.0,10.0,0.0,4.0,1.0,0.0,171.0,367.0,59.0,59.0,28.0,20.0,4.0,1.0,6.0,4817.14,0.09,0.14500000000000002,0.09,0.0,0.045,0.315,0.0,0.0,0.0,0.315,0.0,0.0
2061,3834,5,48,29243.79,130.0,5.0,557.0,264.0,293.0,56.0,93.0,84.0,236.0,128.0,26.0,54.0,41.0,97.0,46.0,15.0,64.0,223.0,140.0,60.0,26.0,108.0,38.0,294.0,67.0,19.0,79.0,161.0,24.0,57.0,21.0,29.0,7.0,12.0,44.0,0.0,1.0,0.0,194.0,557.0,31.0,61.0,41.0,35.0,18.0,8.0,51.0,5500.38,0.09,0.09999999999999999,0.0,0.40499999999999997,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0
2062,3839,6,76,327154.47,0.0,6.0,22.0,8.0,14.0,4.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,11.0,0.0,6.0,3.0,2.0,1.0,10.0,5.0,6.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,22.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1750.5,0.09000000000000001,0.26875000000000004,0.135,0.0,0.0,0.37125,0.135,0.0,0.0,0.0,0.0,0.0
2063,8888,1,01,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5416.55,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2064,2988,2,62,8423.78,25.0,2.0,84.0,40.0,44.0,11.0,11.0,11.0,36.0,17.0,7.0,4.0,6.0,18.0,5.0,10.0,28.0,18.0,13.0,9.0,0.0,34.0,3.0,33.0,5.0,6.0,5.0,39.0,7.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,37.0,84.0,16.0,5.0,8.0,6.0,2.0,0.0,0.0,4863.79,0.09000000000000001,0.3025,0.405,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0
2065,3020,4,64,33453.95,40.0,4.0,176.0,88.0,88.0,15.0,20.0,40.0,70.0,44.0,10.0,7.0,22.0,31.0,18.0,23.0,50.0,56.0,28.0,9.0,1.0,69.0,9.0,75.0,8.0,8.0,13.0,62.0,16.0,40.0,15.0,24.0,1.0,20.0,5.0,1.0,14.0,0.0,84.0,168.0,38.0,18.0,18.0,10.0,0.0,0.0,0.0,3940.48,0.09000000000000001,0.20125,0.10125,0.0,0.0,0.405,0.0,0.0,0.10125,0.10125,0.0,0.0
2066,3038,6,77,11423.96,61.0,6.0,91.0,43.0,48.0,8.0,10.0,16.0,29.0,38.0,3.0,7.0,9.0,9.0,15.0,4.0,24.0,28.0,23.0,6.0,1.0,30.0,3.0,46.0,5.0,5.0,2.0,26.0,16.0,9.0,4.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,44.0,91.0,15.0,18.0,4.0,7.0,0.0,0.0,0.0,2333.83,0.09,0.09999999999999999,0.0,0.0,0.40499999999999997,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2067,3040,6,77,31048.61,61.0,6.0,71.0,35.0,36.0,5.0,18.0,10.0,27.0,12.0,2.0,11.0,6.0,11.0,5.0,4.0,19.0,24.0,17.0,2.0,0.0,28.0,4.0,29.0,4.0,8.0,6.0,31.0,5.0,9.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,29.0,71.0,6.0,11.0,7.0,3.0,2.0,0.0,0.0,2333.83,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2068,3042,6,77,120794.08,61.0,6.0,1147.0,568.0,579.0,98.0,167.0,160.0,442.0,372.0,50.0,91.0,85.0,179.0,163.0,31.0,174.0,411.0,308.0,115.0,44.0,305.0,43.0,596.0,138.0,43.0,94.0,338.0,75.0,164.0,84.0,60.0,20.0,70.0,53.0,6.0,35.0,0.0,417.0,1147.0,80.0,156.0,77.0,50.0,33.0,21.0,159.0,2333.83,0.09000000000000001,0.1,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.27,0.0,0.0
2069,3047,2,89,6806.58,92.0,10.0,131.0,63.0,68.0,16.0,25.0,39.0,41.0,13.0,8.0,12.0,22.0,16.0,5.0,11.0,37.0,52.0,14.0,5.0,0.0,61.0,8.0,34.0,4.0,9.0,3.0,60.0,21.0,18.0,9.0,9.0,0.0,16.0,0.0,2.0,0.0,0.0,54.0,131.0,14.0,17.0,12.0,9.0,1.0,1.0,6.0,3691.03,0.09000000000000001,0.1,0.135,0.0,0.135,0.40499999999999997,0.135,0.0,0.0,0.0,0.0,0.0
2070,3053,2,89,15183.19,92.0,10.0,268.0,127.0,141.0,20.0,37.0,36.0,119.0,66.0,11.0,21.0,17.0,55.0,23.0,14.0,64.0,107.0,55.0,17.0,1.0,100.0,3.0,126.0,22.0,12.0,9.0,100.0,31.0,17.0,9.0,8.0,0.0,13.0,0.0,4.0,0.0,0.0,122.0,268.0,41.0,37.0,25.0,17.0,2.0,0.0,0.0,3691.03,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2071,3061,2,90,9185.77,10.0,10.0,95.0,54.0,41.0,5.0,13.0,27.0,39.0,15.0,4.0,8.0,16.0,19.0,7.0,7.0,35.0,37.0,9.0,5.0,0.0,53.0,7.0,27.0,5.0,5.0,3.0,42.0,9.0,17.0,9.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,42.0,95.0,11.0,14.0,12.0,5.0,0.0,0.0,0.0,4764.66,0.2057142857142857,0.1,0.23142857142857146,0.0,0.23142857142857146,0.11571428571428573,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
2072,3067,2,90,55436.26,94.0,10.0,786.0,381.0,405.0,32.0,109.0,96.0,312.0,289.0,21.0,57.0,43.0,133.0,127.0,46.0,174.0,277.0,191.0,54.0,22.0,233.0,31.0,440.0,84.0,37.0,50.0,236.0,53.0,65.0,35.0,27.0,3.0,11.0,46.0,8.0,0.0,0.0,327.0,780.0,81.0,132.0,59.0,32.0,14.0,9.0,60.0,4764.66,0.09000000000000001,0.09999999999999999,0.0,0.0,0.162,0.162,0.324,0.0,0.0,0.162,0.0,0.0
2073,3078,2,60,10473.97,21.0,2.0,236.0,111.0,125.0,14.0,25.0,60.0,88.0,60.0,8.0,15.0,29.0,35.0,24.0,21.0,78.0,78.0,40.0,13.0,1.0,94.0,11.0,105.0,20.0,7.0,12.0,86.0,25.0,18.0,7.0,11.0,0.0,10.0,6.0,2.0,0.0,0.0,119.0,236.0,50.0,35.0,21.0,12.0,1.0,0.0,0.0,4697.42,0.09000000000000001,0.09999999999999999,0.162,0.0,0.324,0.162,0.162,0.0,0.0,0.0,0.0,0.0
2074,3098,5,46,9294.59,134.0,5.0,175.0,87.0,88.0,19.0,24.0,31.0,78.0,38.0,13.0,12.0,16.0,29.0,17.0,15.0,46.0,54.0,35.0,12.0,1.0,74.0,6.0,64.0,13.0,8.0,8.0,74.0,16.0,22.0,9.0,13.0,0.0,12.0,5.0,5.0,0.0,0.0,76.0,175.0,22.0,25.0,17.0,8.0,4.0,0.0,0.0,4073.97,0.09000000000000001,0.42400000000000004,0.0,0.0,0.0,0.162,0.162,0.0,0.0,0.162,0.0,0.0
2075,3112,1,01,1244.07,17.0,1.0,20.0,9.0,11.0,1.0,1.0,2.0,10.0,7.0,1.0,0.0,1.0,5.0,2.0,9.0,4.0,4.0,2.0,1.0,0.0,11.0,0.0,7.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,20.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,5416.55,0.09000000000000001,0.37,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
2076,3131,1,04,6213.03,17.0,1.0,97.0,44.0,53.0,8.0,17.0,9.0,53.0,20.0,1.0,13.0,3.0,19.0,8.0,38.0,29.0,14.0,7.0,2.0,1.0,43.0,1.0,39.0,3.0,10.0,2.0,49.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,47.0,97.0,18.0,15.0,7.0,7.0,0.0,0.0,0.0,5003.56,0.09000000000000001,0.42400000000000004,0.0,0.0,0.0,0.162,0.0,0.162,0.0,0.162,0.0,0.0
2077,3136,1,04,2435.6,18.0,1.0,37.0,15.0,22.0,2.0,2.0,10.0,18.0,9.0,1.0,1.0,2.0,6.0,5.0,17.0,7.0,5.0,6.0,0.0,0.0,18.0,2.0,13.0,2.0,1.0,1.0,18.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,37.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,5003.56,0.09000000000000001,0.1,0.0,0.0,0.0,0.8099999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2078,3148,1,07,3205.23,18.0,1.0,56.0,26.0,30.0,6.0,5.0,16.0,23.0,8.0,4.0,3.0,7.0,8.0,4.0,18.0,18.0,13.0,1.0,0.0,0.0,33.0,0.0,15.0,1.0,5.0,3.0,30.0,5.0,11.0,4.0,5.0,2.0,2.0,4.0,0.0,5.0,0.0,32.0,56.0,19.0,5.0,5.0,3.0,0.0,0.0,0.0,6162.1,0.09,0.09999999999999999,0.6074999999999999,0.0,0.0,0.20249999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2079,3152,1,08,10571.26,15.0,1.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5484.39,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.8099999999999999,0.0,0.0,0.0,0.0,0.0
2080,3157,1,08,3716.62,15.0,1.0,37.0,12.0,25.0,3.0,6.0,4.0,18.0,7.0,0.0,3.0,1.0,7.0,1.0,16.0,10.0,5.0,3.0,2.0,0.0,15.0,1.0,16.0,2.0,5.0,1.0,18.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,18.0,37.0,10.0,2.0,2.0,3.0,1.0,0.0,0.0,5484.39,0.09000000000000001,0.748,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0
2081,3172,8,13,6123.93,8.0,8.0,74.0,38.0,36.0,7.0,4.0,29.0,28.0,11.0,5.0,2.0,12.0,14.0,5.0,20.0,27.0,13.0,5.0,4.0,2.0,45.0,1.0,20.0,3.0,4.0,3.0,39.0,8.0,12.0,2.0,7.0,3.0,7.0,3.0,0.0,2.0,0.0,49.0,74.0,35.0,7.0,4.0,2.0,1.0,0.0,0.0,5206.91,0.09000000000000001,0.1675,0.3375,0.0,0.16875,0.10124999999999999,0.0,0.0675,0.0,0.0675,0.0,0.0
2082,3193,8,15,4992.88,8.0,8.0,54.0,25.0,29.0,5.0,7.0,7.0,28.0,12.0,3.0,5.0,3.0,8.0,6.0,20.0,16.0,12.0,1.0,1.0,0.0,26.0,2.0,21.0,3.0,5.0,1.0,20.0,6.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,54.0,14.0,7.0,6.0,2.0,0.0,0.0,0.0,8365.67,0.2057142857142857,0.33142857142857146,0.0,0.11571428571428573,0.0,0.0,0.11571428571428573,0.0,0.0,0.23142857142857146,0.0,0.0
2083,3196,8,15,3994.21,8.0,8.0,31.0,16.0,15.0,0.0,4.0,2.0,16.0,13.0,0.0,1.0,2.0,6.0,7.0,13.0,14.0,2.0,2.0,0.0,0.0,12.0,0.0,18.0,3.0,3.0,2.0,11.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,31.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,8365.67,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2084,3205,3,17,2701.65,104.0,3.0,40.0,21.0,19.0,3.0,2.0,10.0,19.0,7.0,2.0,0.0,7.0,9.0,3.0,14.0,13.0,7.0,3.0,3.0,0.0,21.0,1.0,15.0,2.0,4.0,1.0,20.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,40.0,10.0,7.0,1.0,2.0,1.0,0.0,0.0,6106.92,0.09,0.9099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,3214,1,18,8874.73,14.0,1.0,21.0,7.0,14.0,0.0,3.0,2.0,9.0,9.0,0.0,2.0,1.0,2.0,2.0,10.0,3.0,4.0,4.0,0.0,0.0,7.0,0.0,14.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4899.690000000001,0.09,0.5049999999999999,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0
2086,3231,8,20,3464.35,78.0,8.0,49.0,22.0,27.0,3.0,3.0,9.0,25.0,11.0,2.0,2.0,3.0,10.0,5.0,15.0,16.0,8.0,7.0,1.0,0.0,26.0,3.0,16.0,4.0,2.0,0.0,22.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,29.0,49.0,16.0,9.0,1.0,3.0,0.0,0.0,0.0,5415.24,0.09000000000000001,0.1,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
2087,3255,4,25,4313.94,125.0,4.0,73.0,29.0,44.0,6.0,12.0,16.0,27.0,16.0,3.0,3.0,7.0,10.0,6.0,12.0,23.0,20.0,12.0,4.0,0.0,30.0,3.0,27.0,3.0,4.0,3.0,34.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,73.0,14.0,10.0,6.0,4.0,1.0,0.0,0.0,5270.6,0.495,0.09999999999999999,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2088,3271,4,29,3314.23,46.0,4.0,67.0,33.0,34.0,6.0,11.0,28.0,19.0,4.0,4.0,5.0,11.0,12.0,1.0,8.0,27.0,20.0,5.0,1.0,0.0,35.0,3.0,17.0,8.0,5.0,3.0,34.0,4.0,11.0,4.0,7.0,0.0,2.0,4.0,5.0,0.0,0.0,30.0,67.0,11.0,8.0,7.0,2.0,1.0,1.0,6.0,6290.15,0.09000000000000001,0.262,0.162,0.324,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0
2089,3275,4,29,3161.72,46.0,4.0,43.0,18.0,25.0,3.0,5.0,5.0,14.0,20.0,1.0,3.0,2.0,5.0,7.0,13.0,9.0,7.0,10.0,2.0,0.0,16.0,0.0,21.0,2.0,1.0,1.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,43.0,12.0,9.0,2.0,0.0,0.0,1.0,7.0,6290.15,0.09000000000000001,0.1,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.0
2090,3278,4,30,32770.24,123.0,4.0,194.0,96.0,98.0,19.0,22.0,33.0,88.0,53.0,11.0,10.0,15.0,31.0,29.0,35.0,68.0,50.0,19.0,12.0,0.0,76.0,10.0,76.0,6.0,9.0,7.0,77.0,22.0,8.0,2.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,85.0,194.0,25.0,27.0,21.0,10.0,0.0,2.0,12.0,5452.280000000002,0.495,0.09999999999999999,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0
2091,3282,4,30,6194.17,123.0,4.0,182.0,84.0,98.0,20.0,15.0,41.0,74.0,42.0,11.0,6.0,20.0,30.0,17.0,21.0,63.0,48.0,26.0,8.0,0.0,74.0,9.0,74.0,12.0,10.0,6.0,65.0,14.0,47.0,22.0,25.0,0.0,36.0,0.0,11.0,0.0,0.0,90.0,182.0,37.0,28.0,13.0,10.0,2.0,0.0,0.0,5452.280000000002,0.09000000000000001,0.1,0.0,0.0,0.0,0.8099999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2092,3290,3,33,3547.14,110.0,3.0,119.0,53.0,66.0,6.0,11.0,30.0,50.0,34.0,3.0,8.0,12.0,16.0,14.0,17.0,42.0,33.0,16.0,7.0,0.0,51.0,4.0,54.0,9.0,5.0,10.0,45.0,8.0,19.0,10.0,6.0,3.0,17.0,0.0,2.0,0.0,0.0,60.0,119.0,26.0,17.0,11.0,4.0,2.0,0.0,0.0,5130.300000000001,0.09,0.9099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,3310,6,37,8416.77,148.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4036.06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2094,3319,6,38,6287.22,60.0,6.0,174.0,85.0,89.0,22.0,22.0,50.0,62.0,34.0,13.0,5.0,26.0,23.0,18.0,8.0,48.0,55.0,25.0,21.0,3.0,62.0,10.0,66.0,16.0,7.0,14.0,75.0,8.0,64.0,30.0,29.0,5.0,19.0,33.0,8.0,4.0,0.0,67.0,174.0,19.0,19.0,10.0,13.0,4.0,2.0,15.0,5775.4,0.09000000000000001,0.30250000000000005,0.20249999999999999,0.0,0.135,0.27,0.0,0.0,0.0,0.0,0.0,0.0
2095,3320,6,38,4757.44,148.0,6.0,132.0,69.0,63.0,22.0,19.0,38.0,38.0,20.0,12.0,10.0,19.0,17.0,11.0,10.0,23.0,50.0,20.0,13.0,1.0,43.0,3.0,58.0,13.0,9.0,13.0,42.0,12.0,67.0,31.0,34.0,2.0,14.0,26.0,11.0,16.0,0.0,54.0,132.0,18.0,14.0,10.0,7.0,4.0,1.0,8.0,5775.4,0.09000000000000001,0.1,0.5785714285714286,0.0,0.11571428571428573,0.11571428571428573,0.0,0.0,0.0,0.0,0.0,0.0
2096,3358,5,43,22087.48,138.0,5.0,33.0,13.0,20.0,6.0,2.0,9.0,12.0,4.0,2.0,0.0,4.0,5.0,2.0,2.0,12.0,12.0,1.0,2.0,0.0,16.0,2.0,9.0,2.0,3.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,33.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,4840.42,0.495,0.09999999999999999,0.0,0.0,0.20249999999999999,0.20249999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2097,3376,5,46,10037.83,134.0,5.0,173.0,82.0,91.0,9.0,20.0,41.0,65.0,44.0,5.0,9.0,21.0,30.0,17.0,10.0,41.0,66.0,38.0,8.0,3.0,79.0,7.0,68.0,10.0,3.0,12.0,57.0,23.0,15.0,7.0,8.0,0.0,14.0,1.0,0.0,0.0,0.0,85.0,173.0,32.0,27.0,18.0,7.0,1.0,0.0,0.0,4073.97,0.09000000000000001,0.09999999999999999,0.324,0.0,0.0,0.162,0.0,0.0,0.324,0.0,0.0,0.0
2098,3381,5,47,4789.34,142.0,5.0,51.0,24.0,27.0,6.0,1.0,15.0,22.0,11.0,3.0,1.0,7.0,8.0,5.0,2.0,17.0,14.0,11.0,3.0,0.0,25.0,1.0,18.0,4.0,0.0,1.0,18.0,6.0,5.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,28.0,51.0,12.0,10.0,5.0,1.0,0.0,0.0,0.0,4511.83,0.09000000000000001,0.23500000000000001,0.40499999999999997,0.0,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.0
2099,3386,5,48,26676.53,128.0,5.0,42.0,20.0,22.0,6.0,4.0,8.0,14.0,13.0,1.0,4.0,3.0,6.0,6.0,2.0,20.0,9.0,5.0,3.0,0.0,14.0,3.0,18.0,2.0,2.0,2.0,12.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,42.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,5500.38,0.09000000000000001,0.09999999999999999,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
2100,3393,5,48,32595.14,128.0,5.0,238.0,109.0,129.0,20.0,40.0,44.0,97.0,46.0,7.0,19.0,22.0,42.0,19.0,17.0,78.0,82.0,34.0,13.0,1.0,92.0,12.0,97.0,17.0,12.0,13.0,104.0,19.0,14.0,6.0,6.0,2.0,8.0,1.0,0.0,5.0,0.0,98.0,238.0,28.0,30.0,18.0,15.0,6.0,1.0,6.0,5500.38,0.09,0.28,0.18,0.0,0.09,0.18,0.18,0.0,0.0,0.0,0.0,0.0
2101,3400,5,48,12271.22,128.0,5.0,327.0,156.0,171.0,23.0,42.0,68.0,148.0,68.0,15.0,19.0,27.0,66.0,29.0,22.0,101.0,99.0,64.0,26.0,3.0,140.0,13.0,127.0,27.0,15.0,15.0,150.0,27.0,53.0,23.0,28.0,2.0,43.0,4.0,6.0,0.0,0.0,154.0,327.0,54.0,51.0,27.0,20.0,2.0,0.0,0.0,5500.38,0.09,0.09999999999999999,0.40499999999999997,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,3402,5,48,9901.54,128.0,5.0,56.0,27.0,29.0,2.0,4.0,8.0,25.0,19.0,1.0,2.0,5.0,10.0,9.0,4.0,14.0,26.0,10.0,1.0,0.0,27.0,1.0,23.0,2.0,1.0,1.0,16.0,10.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,56.0,13.0,12.0,3.0,1.0,0.0,1.0,6.0,5500.38,0.09,0.5049999999999999,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2103,3417,3,51,14207.3,35.0,3.0,163.0,77.0,86.0,5.0,17.0,34.0,75.0,51.0,2.0,8.0,18.0,23.0,26.0,39.0,62.0,42.0,14.0,1.0,1.0,70.0,4.0,81.0,7.0,13.0,8.0,63.0,11.0,13.0,4.0,9.0,0.0,12.0,0.0,1.0,0.0,0.0,84.0,163.0,35.0,26.0,16.0,7.0,0.0,0.0,0.0,4006.73,0.09000000000000001,0.1,0.3471428571428572,0.0,0.0,0.3471428571428572,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
2104,3423,3,51,5425.56,35.0,3.0,195.0,83.0,112.0,19.0,24.0,38.0,87.0,41.0,4.0,12.0,17.0,33.0,17.0,44.0,52.0,61.0,11.0,17.0,1.0,86.0,3.0,78.0,17.0,13.0,11.0,90.0,16.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,94.0,195.0,32.0,32.0,21.0,9.0,0.0,0.0,0.0,4006.73,0.09000000000000001,0.1675,0.3375,0.0,0.20249999999999999,0.135,0.0675,0.0,0.0,0.0,0.0,0.0
2105,3424,3,51,19114.58,119.0,3.0,120.0,59.0,61.0,4.0,14.0,22.0,49.0,39.0,3.0,8.0,14.0,17.0,17.0,18.0,46.0,31.0,16.0,7.0,0.0,41.0,1.0,66.0,12.0,3.0,9.0,32.0,11.0,17.0,5.0,11.0,1.0,15.0,0.0,2.0,0.0,0.0,61.0,120.0,27.0,18.0,9.0,5.0,2.0,0.0,0.0,4006.73,0.09000000000000001,0.23500000000000001,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.135,0.0,0.0
